dataset_index,unrelated_index,shuffled_blur_index,paired_clean_blur__positive_jaccard,paired_clean_blur__weighted_jaccard,paired_clean_blur__cosine_similarity,paired_clean_blur__top16_jaccard,paired_clean_blur__top32_jaccard,paired_clean_blur__top64_jaccard,paired_clean_blur__top128_jaccard,unrelated_clean_clean__positive_jaccard,unrelated_clean_clean__weighted_jaccard,unrelated_clean_clean__cosine_similarity,unrelated_clean_clean__top16_jaccard,unrelated_clean_clean__top32_jaccard,unrelated_clean_clean__top64_jaccard,unrelated_clean_clean__top128_jaccard,unrelated_clean_blur__positive_jaccard,unrelated_clean_blur__weighted_jaccard,unrelated_clean_blur__cosine_similarity,unrelated_clean_blur__top16_jaccard,unrelated_clean_blur__top32_jaccard,unrelated_clean_blur__top64_jaccard,unrelated_clean_blur__top128_jaccard,shuffled_clean_blur__positive_jaccard,shuffled_clean_blur__weighted_jaccard,shuffled_clean_blur__cosine_similarity,shuffled_clean_blur__top16_jaccard,shuffled_clean_blur__top32_jaccard,shuffled_clean_blur__top64_jaccard,shuffled_clean_blur__top128_jaccard
258,569,695,0.9870848059654236,0.7636150121688843,0.9238826036453247,0.4212022125720978,0.5212768316268921,0.5372065901756287,0.5211603045463562,0.9872129559516907,0.606949508190155,0.8229296803474426,0.031233850866556168,0.04441487789154053,0.06147110089659691,0.09412186592817307,0.9865379333496094,0.6181166768074036,0.8221039772033691,0.03323129191994667,0.05108049511909485,0.06892704218626022,0.1003250926733017,0.9833698272705078,0.5973927974700928,0.8145012855529785,0.017438823357224464,0.02915102057158947,0.05522480607032776,0.09551656991243362
259,633,401,0.9904834628105164,0.7388036847114563,0.932271420955658,0.3235194981098175,0.2943626642227173,0.3012174963951111,0.3361213803291321,0.9802442193031311,0.6006854176521301,0.819011926651001,0.05559578910470009,0.050843607634305954,0.05922669544816017,0.09090964496135712,0.9824822545051575,0.5942215919494629,0.822314977645874,0.04770250245928764,0.047190722078084946,0.05667123943567276,0.0896901935338974,0.9781526923179626,0.6011151671409607,0.8072652816772461,0.04874194413423538,0.04812219738960266,0.05769876018166542,0.09104599803686142
260,213,690,0.9923509955406189,0.8069738745689392,0.9579238891601562,0.3646240234375,0.3992277979850769,0.4224318563938141,0.45480993390083313,0.9755779504776001,0.599804162979126,0.7957045435905457,0.047111835330724716,0.04929419979453087,0.058913834393024445,0.09567879140377045,0.9775890111923218,0.6035988330841064,0.8029492497444153,0.06502778083086014,0.05591214448213577,0.062133535742759705,0.09897864609956741,0.9719507694244385,0.5948379039764404,0.7902324199676514,0.07171595841646194,0.06336652487516403,0.06880184262990952,0.09852569550275803
261,132,962,0.990915834903717,0.7357168197631836,0.9255755543708801,0.2855824828147888,0.27269136905670166,0.276064932346344,0.3179849088191986,0.9830472469329834,0.6052988767623901,0.8269045948982239,0.07795731723308563,0.0691959410905838,0.07458887994289398,0.1050146073102951,0.9821167588233948,0.6040564179420471,0.8229546546936035,0.07117056846618652,0.06520261615514755,0.07009158283472061,0.10100176930427551,0.9798462986946106,0.5565646290779114,0.8170401453971863,0.05631649121642113,0.05344062298536301,0.06307392567396164,0.09665943682193756
262,930,717,0.9938558340072632,0.7749029397964478,0.9507782459259033,0.4540412127971649,0.39504751563072205,0.3670189380645752,0.3872941732406616,0.9717997312545776,0.608684241771698,0.7847358584403992,0.022890407592058182,0.028209544718265533,0.04261401295661926,0.08164580166339874,0.9751978516578674,0.6066295504570007,0.8019587993621826,0.03839710354804993,0.04044477641582489,0.053452640771865845,0.08806298673152924,0.9854510426521301,0.6201944351196289,0.846686840057373,0.08621873706579208,0.08496243506669998,0.08392868936061859,0.11014587432146072
263,904,476,0.9867875576019287,0.7690339088439941,0.9298973679542542,0.359600305557251,0.3723655045032501,0.41455715894699097,0.4830910861492157,0.9752940535545349,0.5811197757720947,0.7851635813713074,0.03967151790857315,0.047748882323503494,0.06485452502965927,0.10014117509126663,0.9756439924240112,0.5843374133110046,0.7887622117996216,0.03572819381952286,0.04587728530168533,0.05936255678534508,0.09406165778636932,0.984017014503479,0.582234263420105,0.8045697212219238,0.032994192093610764,0.03851494938135147,0.04810875654220581,0.08296413719654083
264,383,816,0.9961331486701965,0.8341277837753296,0.9768757820129395,0.5854550004005432,0.5058066248893738,0.4881613254547119,0.5049778819084167,0.9713582396507263,0.6020886898040771,0.7814364433288574,0.07734926044940948,0.06968838721513748,0.07756007462739944,0.10695819556713104,0.9721305966377258,0.6088849902153015,0.7883154153823853,0.09458809345960617,0.08194460719823837,0.08430261164903641,0.11220922321081161,0.9769179224967957,0.623863697052002,0.8140270113945007,0.07191991806030273,0.0615072138607502,0.0646512508392334,0.0960504338145256
265,875,133,0.9927296042442322,0.6962845325469971,0.9230998754501343,0.20721209049224854,0.2341853529214859,0.24387437105178833,0.27662599086761475,0.9723213315010071,0.6057663559913635,0.7852067351341248,0.03832900524139404,0.05361777916550636,0.07261218875646591,0.10719281435012817,0.9759443402290344,0.6172600984573364,0.802301824092865,0.041225653141736984,0.053760234266519547,0.07377082109451294,0.10369798541069031,0.9794307947158813,0.6087982058525085,0.8129728436470032,0.04018763452768326,0.04617207124829292,0.0588531531393528,0.09129638969898224
266,845,573,0.987704336643219,0.6806437373161316,0.8968273401260376,0.3060212731361389,0.24843846261501312,0.22307337820529938,0.25187554955482483,0.9754207134246826,0.6032444834709167,0.803168773651123,0.0735902413725853,0.06170085817575455,0.06632206588983536,0.09553264826536179,0.9758606553077698,0.6104792952537537,0.8060125112533569,0.07372472435235977,0.06131483614444733,0.06750823557376862,0.0954165905714035,0.9751532077789307,0.6037153005599976,0.7994714975357056,0.06676854938268661,0.05939634516835213,0.06619138270616531,0.0957009419798851
267,925,189,0.9906820058822632,0.743643581867218,0.9306313395500183,0.2503648102283478,0.25215286016464233,0.2680349051952362,0.31028079986572266,0.9816615581512451,0.6262366771697998,0.8287959098815918,0.0799131989479065,0.06991425901651382,0.07190192490816116,0.09694989025592804,0.9850255250930786,0.6319738030433655,0.8397583365440369,0.081740602850914,0.06915397197008133,0.06959665566682816,0.09554831683635712,0.9852913022041321,0.6226482391357422,0.8358192443847656,0.049930717796087265,0.057344239205121994,0.07003669440746307,0.09713409841060638
268,262,138,0.9927470684051514,0.7326881289482117,0.9311270117759705,0.2655079662799835,0.26326629519462585,0.26793378591537476,0.30298489332199097,0.9854609966278076,0.628948986530304,0.8406186699867249,0.08869347721338272,0.08507147431373596,0.0732271671295166,0.09858596324920654,0.987139105796814,0.6401678919792175,0.8493457436561584,0.09148287773132324,0.08902333676815033,0.07863039523363113,0.10360140353441238,0.9814772009849548,0.5970869660377502,0.8304635286331177,0.05748532712459564,0.056561049073934555,0.06649058312177658,0.09953350573778152
269,726,749,0.9899693727493286,0.7432166934013367,0.9258517622947693,0.43348419666290283,0.34047433733940125,0.3009212911128998,0.3217461407184601,0.9814207553863525,0.6011291146278381,0.8164777159690857,0.05734042078256607,0.055674560368061066,0.06597283482551575,0.09939108043909073,0.9819206595420837,0.6022618412971497,0.8125168085098267,0.04077266901731491,0.04247764125466347,0.05960801988840103,0.09857553243637085,0.9801443815231323,0.6111335754394531,0.8101114630699158,0.0905299261212349,0.0894390419125557,0.0842088982462883,0.10192205011844635
270,146,729,0.996975302696228,0.8122413754463196,0.9717591404914856,0.5032058954238892,0.47990965843200684,0.46779313683509827,0.5063098669052124,0.9724676609039307,0.6017141938209534,0.7893092632293701,0.07363604009151459,0.08008711785078049,0.07562039792537689,0.10137367993593216,0.9727914333343506,0.5594740509986877,0.8000237345695496,0.0968530997633934,0.09065375477075577,0.08407314121723175,0.11105973273515701,0.9761001467704773,0.6019564270973206,0.7949203252792358,0.06151560693979263,0.05723434314131737,0.06372704356908798,0.09367437660694122
271,850,736,0.9905943274497986,0.7404894232749939,0.9279081225395203,0.28196874260902405,0.2846044898033142,0.29352617263793945,0.3371111750602722,0.9725129008293152,0.6004990935325623,0.7886167764663696,0.06844276189804077,0.058053985238075256,0.06568048149347305,0.09398201107978821,0.9726370573043823,0.6065686345100403,0.7938088774681091,0.06636995822191238,0.061337050050497055,0.06861814856529236,0.09930349886417389,0.9783740639686584,0.5851563215255737,0.8070200681686401,0.07656088471412659,0.06468923389911652,0.06984174996614456,0.10313572734594345
272,769,130,0.9842848777770996,0.6330661773681641,0.8621625900268555,0.08798694610595703,0.10200147330760956,0.125922292470932,0.1653514802455902,0.9735256433486938,0.6177191138267517,0.802871584892273,0.05277733877301216,0.053852662444114685,0.06614754348993301,0.1050097867846489,0.9754723906517029,0.6190438270568848,0.8062057495117188,0.05942054092884064,0.0552348755300045,0.06632693111896515,0.10187479853630066,0.9793217778205872,0.611369788646698,0.8080955147743225,0.06598959118127823,0.057840943336486816,0.06458383798599243,0.09431842714548111
273,370,282,0.9905992150306702,0.7733169794082642,0.939057469367981,0.4963313341140747,0.45293718576431274,0.43209272623062134,0.4394122064113617,0.9842498898506165,0.602373480796814,0.807351291179657,0.020007871091365814,0.030916519463062286,0.049261029809713364,0.08481337130069733,0.983801543712616,0.6124403476715088,0.8115736842155457,0.021840916946530342,0.03152352571487427,0.04742036387324333,0.08626693487167358,0.98330157995224,0.5981301069259644,0.8175036907196045,0.0363783985376358,0.04096916690468788,0.05310414731502533,0.08501089364290237
274,126,777,0.9907410144805908,0.7668506503105164,0.9359129071235657,0.4242587089538574,0.4067157804965973,0.3989092707633972,0.4044433832168579,0.9726176261901855,0.6001280546188354,0.7822049260139465,0.07208747416734695,0.07024601846933365,0.07074794918298721,0.09475760161876678,0.9732742309570312,0.6134492754936218,0.7958142161369324,0.09332572668790817,0.07953522354364395,0.07551618665456772,0.09959109872579575,0.9748704433441162,0.5964124798774719,0.78716641664505,0.06815708428621292,0.06383159011602402,0.06602685153484344,0.09236311912536621
275,491,859,0.9937281012535095,0.7682532072067261,0.941684365272522,0.2821505069732666,0.28750982880592346,0.3091358542442322,0.3545001149177551,0.984115719795227,0.6285231113433838,0.8264003992080688,0.03128540515899658,0.03419739753007889,0.0506071113049984,0.09099560976028442,0.9849754571914673,0.6278313398361206,0.8306060433387756,0.03282473608851433,0.03774382919073105,0.05191705375909805,0.09016937017440796,0.9774566888809204,0.6162996888160706,0.8054454922676086,0.028195779770612717,0.03370264917612076,0.05146389082074165,0.0881773978471756
276,0,186,0.9923305511474609,0.7650297284126282,0.9373449087142944,0.2821735441684723,0.28077369928359985,0.30251604318618774,0.3395098149776459,0.979640543460846,0.6156790256500244,0.8201122283935547,0.06880759447813034,0.06762447953224182,0.07500415295362473,0.1021328940987587,0.9815203547477722,0.6222245097160339,0.8233004808425903,0.06698939949274063,0.06421492248773575,0.07076805830001831,0.10294558852910995,0.9838249087333679,0.631838858127594,0.8408122658729553,0.08900607377290726,0.07970137149095535,0.08438394218683243,0.11129174381494522
277,983,52,0.9977717995643616,0.9417039155960083,0.9909241199493408,0.8255265355110168,0.8229939937591553,0.8133860230445862,0.8233836889266968,0.9839768409729004,0.61064612865448,0.8173272013664246,0.04020838066935539,0.04246828332543373,0.05943673849105835,0.0949445590376854,0.9816623330116272,0.6162264347076416,0.8137026429176331,0.03533637523651123,0.0427374430000782,0.061484623700380325,0.09710202366113663,0.9797853827476501,0.5916279554367065,0.793342113494873,0.05248308926820755,0.05382386967539787,0.062475983053445816,0.09388944506645203
278,372,889,0.9924806952476501,0.8002614974975586,0.9626079201698303,0.42566531896591187,0.41688334941864014,0.4161754548549652,0.4549807906150818,0.972576379776001,0.6188669800758362,0.7986882328987122,0.061483774334192276,0.06272229552268982,0.06988774240016937,0.10018205642700195,0.9731476902961731,0.6154352426528931,0.7975016832351685,0.06266692280769348,0.060902632772922516,0.06832577288150787,0.09613952785730362,0.9754889011383057,0.6072366833686829,0.7941928505897522,0.0588044635951519,0.05953769013285637,0.06553447246551514,0.09345284849405289
279,131,47,0.9884181022644043,0.7529706954956055,0.9224473237991333,0.2810482084751129,0.2746199667453766,0.2863902449607849,0.33124101161956787,0.9826340079307556,0.6084449291229248,0.8356003165245056,0.05354040861129761,0.05721704661846161,0.06756345182657242,0.1033259779214859,0.9841080904006958,0.6154678463935852,0.8390795588493347,0.05328108370304108,0.05824538692831993,0.06733356416225433,0.10306474566459656,0.9817691445350647,0.6195467114448547,0.8264010548591614,0.03860699012875557,0.041319943964481354,0.054351478815078735,0.08945325016975403
280,975,775,0.9902485013008118,0.7386060357093811,0.9241705536842346,0.34401193261146545,0.3436743915081024,0.3619921803474426,0.39595213532447815,0.9845424890518188,0.6009658575057983,0.8151252865791321,0.041248828172683716,0.04852569103240967,0.060624655336141586,0.09414804726839066,0.985044002532959,0.5781073570251465,0.816565215587616,0.044395651668310165,0.048675116151571274,0.061853569000959396,0.09464552998542786,0.983616292476654,0.6119495034217834,0.808372974395752,0.04217367619276047,0.04834295064210892,0.0653916671872139,0.1018717810511589
281,546,236,0.9909084439277649,0.755390465259552,0.9362219572067261,0.25150513648986816,0.25915807485580444,0.29132187366485596,0.34714260697364807,0.9806492924690247,0.6089231967926025,0.8191070556640625,0.0312650166451931,0.03347287327051163,0.045574985444545746,0.08264876902103424,0.9807707071304321,0.6120467782020569,0.8219873905181885,0.029796667397022247,0.03375564515590668,0.048698410391807556,0.08524880558252335,0.9717811942100525,0.5772508382797241,0.7736142873764038,0.037457749247550964,0.037375759333372116,0.04824601113796234,0.08649454265832901
282,623,139,0.9866508841514587,0.7127531170845032,0.9087731838226318,0.2233811616897583,0.2270698845386505,0.23913295567035675,0.2780084013938904,0.9790987968444824,0.6140630841255188,0.8034790754318237,0.02914617210626602,0.03800702095031738,0.05535019189119339,0.09408000111579895,0.9798105955123901,0.6189653873443604,0.8119537830352783,0.0413249172270298,0.04997410625219345,0.06304936110973358,0.0980115756392479,0.9789291620254517,0.6058716177940369,0.8214434385299683,0.03687787055969238,0.04081173241138458,0.05517774447798729,0.09019927680492401
283,426,323,0.9871276617050171,0.7140383720397949,0.9035621285438538,0.27824538946151733,0.23538920283317566,0.22681815922260284,0.26356440782546997,0.9809725880622864,0.6327113509178162,0.8286629319190979,0.15099693834781647,0.11075939238071442,0.10180509835481644,0.1218775287270546,0.9793174862861633,0.6398302316665649,0.8255032896995544,0.15869642794132233,0.11319800466299057,0.10245270282030106,0.12134937942028046,0.966851532459259,0.5882332921028137,0.7647125720977783,0.08052656799554825,0.0687698945403099,0.07270468026399612,0.10093842446804047
284,165,634,0.99034583568573,0.7179431915283203,0.9125687479972839,0.21892203390598297,0.21948783099651337,0.23428592085838318,0.26819074153900146,0.9885573387145996,0.6141114234924316,0.844996452331543,0.05108461529016495,0.05439204350113869,0.06154065206646919,0.08962523937225342,0.9890331029891968,0.6247372627258301,0.8451690673828125,0.046356040984392166,0.05188509449362755,0.06373502314090729,0.09575144946575165,0.9879207015037537,0.6342593431472778,0.8417786359786987,0.058347828686237335,0.05607597902417183,0.06431685388088226,0.09563761204481125
285,438,4,0.9896643161773682,0.7479307055473328,0.9351927638053894,0.261802077293396,0.2642313838005066,0.2960842251777649,0.34735792875289917,0.9784671664237976,0.6066752672195435,0.8190613985061646,0.03722906485199928,0.04368029534816742,0.05951058864593506,0.09647427499294281,0.9803318381309509,0.5948220491409302,0.8166580200195312,0.03067275695502758,0.035119105130434036,0.05129076912999153,0.08866498619318008,0.9778568148612976,0.5961040258407593,0.8053365349769592,0.04526454582810402,0.047125328332185745,0.05667852237820625,0.09304173290729523
286,302,589,0.9943357706069946,0.819581151008606,0.9763659834861755,0.5379939675331116,0.5399925708770752,0.5418994426727295,0.5552622079849243,0.9719220995903015,0.5626001954078674,0.7767736315727234,0.07321985065937042,0.06684952229261398,0.06624417006969452,0.09469649195671082,0.9739858508110046,0.5557661056518555,0.7867403626441956,0.07939989119768143,0.07147558778524399,0.07231651991605759,0.10247272253036499,0.9743945002555847,0.5636755228042603,0.7802917957305908,0.058863259851932526,0.061954423785209656,0.06822056323289871,0.09984182566404343
287,482,18,0.9886752963066101,0.7198861241340637,0.9140625,0.25847941637039185,0.25966668128967285,0.27528735995292664,0.31265076994895935,0.9816432595252991,0.6220666170120239,0.816937267780304,0.04134364426136017,0.04222078621387482,0.057149067521095276,0.09547173231840134,0.9856696128845215,0.6167644262313843,0.8313814401626587,0.05036020278930664,0.049782078713178635,0.06266536563634872,0.09912803769111633,0.9815521240234375,0.6023470759391785,0.8192863464355469,0.04680999368429184,0.045800063759088516,0.06026185303926468,0.09261968731880188
288,154,910,0.9827457070350647,0.7305670380592346,0.8978836536407471,0.2624801993370056,0.28432443737983704,0.29793018102645874,0.3268830478191376,0.9770734310150146,0.6114886999130249,0.8050526976585388,0.04510490968823433,0.04449954628944397,0.060874033719301224,0.09877835214138031,0.9779574275016785,0.6117273569107056,0.8101982474327087,0.046346887946128845,0.047484152019023895,0.06253083050251007,0.09829691052436829,0.9768906831741333,0.6112815141677856,0.8040237426757812,0.0416351854801178,0.04039181396365166,0.05587138235569,0.09435960650444031
289,341,157,0.9905748963356018,0.7835773229598999,0.9454630613327026,0.5423240065574646,0.5330810546875,0.5076168775558472,0.508388876914978,0.9857189059257507,0.6090486645698547,0.8137017488479614,0.012129328213632107,0.023172946646809578,0.04394249990582466,0.0841507539153099,0.985143780708313,0.6062949299812317,0.8136531114578247,0.02619067020714283,0.03360540419816971,0.0505194365978241,0.0886450782418251,0.9833312034606934,0.5997356176376343,0.809826135635376,0.04118431732058525,0.045629631727933884,0.05985787883400917,0.0987170860171318
290,851,233,0.9896218180656433,0.7815132141113281,0.9331752061843872,0.4437396824359894,0.43383079767227173,0.4550395905971527,0.47415778040885925,0.9881256818771362,0.6229052543640137,0.8329896330833435,0.04531574249267578,0.046417236328125,0.059086933732032776,0.09127424657344818,0.9871938228607178,0.6230342388153076,0.83138507604599,0.042721495032310486,0.045091357082128525,0.05926008149981499,0.09358981251716614,0.9848577976226807,0.6200252175331116,0.8259515166282654,0.04659338295459747,0.05543113499879837,0.070375956594944,0.10023871064186096
291,557,482,0.9917526841163635,0.7628936767578125,0.93678218126297,0.3621807098388672,0.39141538739204407,0.40118420124053955,0.4460996389389038,0.9791222214698792,0.5801581144332886,0.7817673683166504,0.023560138419270515,0.025811562314629555,0.045249149203300476,0.07955703884363174,0.9782930016517639,0.5866527557373047,0.7862291932106018,0.02267879992723465,0.02504236251115799,0.041509632021188736,0.07922110706567764,0.9788997173309326,0.5943903923034668,0.7960205078125,0.04438308626413345,0.04513329640030861,0.055777158588171005,0.09241308271884918
292,936,628,0.9923940896987915,0.7820017337799072,0.9459681510925293,0.3270202875137329,0.34321266412734985,0.36263394355773926,0.39858362078666687,0.9824959635734558,0.6216551065444946,0.823548436164856,0.051089607179164886,0.04379289969801903,0.056976813822984695,0.0965033546090126,0.9839438199996948,0.6211841106414795,0.8291711211204529,0.046111367642879486,0.042553987354040146,0.05700526013970375,0.09677635878324509,0.9853752255439758,0.6413763761520386,0.8478510975837708,0.10720288008451462,0.0975734144449234,0.09992073476314545,0.12168127298355103
293,93,819,0.9899240136146545,0.7129522562026978,0.916267454624176,0.19727060198783875,0.20390620827674866,0.22759386897087097,0.27014660835266113,0.9797336459159851,0.6014982461929321,0.812641978263855,0.03932600095868111,0.04296090453863144,0.056851815432310104,0.08964157104492188,0.9803410768508911,0.6039077639579773,0.8199682235717773,0.038270216435194016,0.04196958988904953,0.055184267461299896,0.09023574739694595,0.9766613245010376,0.6184932589530945,0.8104676008224487,0.06582079082727432,0.06217294558882713,0.0671381950378418,0.09972439706325531
294,929,312,0.9909595847129822,0.7947437167167664,0.9605075716972351,0.44326624274253845,0.41048625111579895,0.4194987416267395,0.4462853968143463,0.9728754758834839,0.5751093029975891,0.7773672342300415,0.033336397260427475,0.038408029824495316,0.05422297120094299,0.09123830497264862,0.9768239855766296,0.5789949893951416,0.7929815053939819,0.040385402739048004,0.04636549949645996,0.05636722967028618,0.09068313986063004,0.9763631820678711,0.5583333373069763,0.7925161123275757,0.049378298223018646,0.05071023851633072,0.05839748680591583,0.09066502004861832
295,519,622,0.9860807657241821,0.7554758787155151,0.9103989601135254,0.40328821539878845,0.3717605471611023,0.35858288407325745,0.3744857609272003,0.9816955327987671,0.6267785429954529,0.818565845489502,0.07292816787958145,0.06512968987226486,0.06975618749856949,0.10409114509820938,0.9814029335975647,0.6191859841346741,0.8147743344306946,0.09529561549425125,0.07670412957668304,0.07097914814949036,0.0996377095580101,0.977148175239563,0.6206371188163757,0.8126770853996277,0.12004853039979935,0.10592760145664215,0.10472743213176727,0.1303950846195221
296,992,833,0.9958602786064148,0.7664413452148438,0.9528612494468689,0.2870914041996002,0.3012101948261261,0.30385205149650574,0.3437882959842682,0.9689123034477234,0.5880242586135864,0.7763265371322632,0.048477452248334885,0.04755254089832306,0.05634777620434761,0.0935467854142189,0.9701301455497742,0.5895622968673706,0.7750367522239685,0.04947074130177498,0.0478370375931263,0.058374181389808655,0.09176120907068253,0.9744330048561096,0.6128526926040649,0.7960322499275208,0.06586236506700516,0.062285397201776505,0.06785120815038681,0.09786463528871536
297,39,760,0.9913725256919861,0.7486764192581177,0.9356496334075928,0.3142669200897217,0.337299108505249,0.3554428219795227,0.38908135890960693,0.9806500673294067,0.5880650281906128,0.7984477877616882,0.05250626429915428,0.04564907029271126,0.05855635181069374,0.0937691479921341,0.9805315732955933,0.5910260081291199,0.7942680716514587,0.05156353488564491,0.044208381325006485,0.05478633940219879,0.09031794965267181,0.9709179997444153,0.5881568193435669,0.7720799446105957,0.06297316402196884,0.05630948394536972,0.060913532972335815,0.09328896552324295
298,488,841,0.9898672103881836,0.8047661185264587,0.9422057867050171,0.48307931423187256,0.5105443000793457,0.5138835906982422,0.5372316241264343,0.981768786907196,0.6083763241767883,0.8117902874946594,0.03514892980456352,0.039178092032670975,0.05576178431510925,0.09159905463457108,0.981784462928772,0.6173434257507324,0.8076340556144714,0.036341920495033264,0.041958242654800415,0.05891437828540802,0.09260757267475128,0.9819056987762451,0.6068918704986572,0.8183389902114868,0.03094184584915638,0.04401705041527748,0.060840457677841187,0.09833809733390808
299,835,348,0.9867331385612488,0.7492477893829346,0.9267179369926453,0.2514548599720001,0.26529133319854736,0.29021164774894714,0.34225890040397644,0.9683874249458313,0.5886775851249695,0.777729332447052,0.07536738365888596,0.0688566267490387,0.0707445964217186,0.09996211528778076,0.9689356684684753,0.6025186777114868,0.7845193147659302,0.07481911033391953,0.06867217272520065,0.07114413380622864,0.09866148978471756,0.9713715314865112,0.6017113327980042,0.7854958176612854,0.03980425000190735,0.04676302894949913,0.05889935791492462,0.0965423583984375
300,518,42,0.9926852583885193,0.7608364224433899,0.946735143661499,0.32187652587890625,0.31636446714401245,0.31703534722328186,0.3617745041847229,0.9794225692749023,0.6151096224784851,0.8134456872940063,0.05807402729988098,0.04974062368273735,0.0566042885184288,0.08617836982011795,0.9782021641731262,0.605984091758728,0.8105296492576599,0.07167460024356842,0.05840540677309036,0.06255635619163513,0.08959227055311203,0.9764922857284546,0.5875368714332581,0.8068225383758545,0.06474769860506058,0.05684664845466614,0.06376291066408157,0.09409001469612122
301,267,647,0.9880713224411011,0.7547428011894226,0.9252844452857971,0.34075766801834106,0.33817189931869507,0.35190752148628235,0.37861812114715576,0.9831896424293518,0.6307638883590698,0.8304687738418579,0.05580783262848854,0.058477140963077545,0.07248532027006149,0.09850899130105972,0.9817246198654175,0.6184306740760803,0.8260987401008606,0.054958127439022064,0.05993282422423363,0.06950610876083374,0.09729723632335663,0.9847304224967957,0.617709219455719,0.8274509310722351,0.045923952013254166,0.050497524440288544,0.06103160232305527,0.09057725965976715
302,997,783,0.9879631400108337,0.7088568210601807,0.9064106941223145,0.23841285705566406,0.22771836817264557,0.2361217439174652,0.2775840163230896,0.9816526770591736,0.6344746351242065,0.8173395991325378,0.047285888344049454,0.04576511308550835,0.05848238244652748,0.09323859214782715,0.9792773723602295,0.6257861852645874,0.8049830198287964,0.045115821063518524,0.044203076511621475,0.05753110349178314,0.09218761324882507,0.9785457849502563,0.629946231842041,0.8107465505599976,0.04349561035633087,0.04068618640303612,0.05694485455751419,0.09196493029594421
303,226,118,0.9880816340446472,0.7678466439247131,0.9290812015533447,0.3706219792366028,0.34782618284225464,0.34708303213119507,0.37878793478012085,0.9796677827835083,0.5961284637451172,0.7932455539703369,0.049994245171546936,0.04967297613620758,0.06605788320302963,0.09879813343286514,0.9811102747917175,0.598707377910614,0.801947295665741,0.05229010432958603,0.04897607862949371,0.061356522142887115,0.09628430753946304,0.9761355519294739,0.6086550354957581,0.8094908595085144,0.08130738884210587,0.0667724609375,0.07058345526456833,0.09689901024103165
304,513,160,0.9860089421272278,0.7140633463859558,0.9058027863502502,0.21242403984069824,0.20680871605873108,0.21980440616607666,0.26109498739242554,0.970831573009491,0.587541401386261,0.7725124359130859,0.0543450191617012,0.05614788457751274,0.06498918682336807,0.09214601665735245,0.9700084328651428,0.5909432172775269,0.7757045030593872,0.05760544165968895,0.05199594795703888,0.05888155475258827,0.09124549478292465,0.9823785424232483,0.6107192039489746,0.827277660369873,0.07651490718126297,0.06233225390315056,0.06686579436063766,0.09647006541490555
305,584,215,0.9870433807373047,0.7568319439888,0.9234286546707153,0.26969656348228455,0.2715083956718445,0.2931283712387085,0.3445000946521759,0.9796527624130249,0.609279453754425,0.8022350072860718,0.024862444028258324,0.03304378688335419,0.054154425859451294,0.09636497497558594,0.982431948184967,0.6201063394546509,0.8173382878303528,0.036852478981018066,0.04031822457909584,0.057572491466999054,0.10011528432369232,0.9828724265098572,0.6063612699508667,0.8286892175674438,0.027896398678421974,0.038227591663599014,0.0556904673576355,0.09474378824234009
306,848,309,0.9882999062538147,0.7738350033760071,0.9246442914009094,0.338508278131485,0.3470929265022278,0.35939913988113403,0.39090004563331604,0.9827461242675781,0.6245309114456177,0.8229178190231323,0.030258281156420708,0.04119035601615906,0.05588555708527565,0.08998076617717743,0.9837202429771423,0.6266456246376038,0.8289383053779602,0.033230941742658615,0.04157286137342453,0.05515344813466072,0.09003395587205887,0.9822106957435608,0.635204553604126,0.8289905190467834,0.051253292709589005,0.05379772186279297,0.06926237791776657,0.1046123057603836
307,866,597,0.9904842376708984,0.7111313939094543,0.9112834930419922,0.2172924429178238,0.21351495385169983,0.22112636268138885,0.260323703289032,0.9849588871002197,0.6258113980293274,0.8358854651451111,0.03711925819516182,0.04407862201333046,0.05770665779709816,0.09199151396751404,0.9850673079490662,0.6280903816223145,0.84100341796875,0.03267756104469299,0.04183661937713623,0.059228722006082535,0.09552596509456635,0.9852601289749146,0.6301882266998291,0.8360224366188049,0.03827989846467972,0.044858332723379135,0.05741197243332863,0.09207211434841156
308,658,225,0.9863561391830444,0.7783153057098389,0.9276734590530396,0.3384854793548584,0.3512827455997467,0.37467652559280396,0.4147507846355438,0.9767678380012512,0.6191150546073914,0.8102447986602783,0.05189912021160126,0.05772845447063446,0.0707731619477272,0.1024138554930687,0.9759544730186462,0.6178449392318726,0.8103636503219604,0.06499180197715759,0.06709323823451996,0.07474476844072342,0.1059982106089592,0.9810513854026794,0.6148699522018433,0.8250648379325867,0.07311059534549713,0.06591939181089401,0.07350673526525497,0.10261842608451843
309,402,408,0.9892489314079285,0.7202358245849609,0.911335825920105,0.22192099690437317,0.22035855054855347,0.24419543147087097,0.2872656583786011,0.9811264276504517,0.597363293170929,0.7991673350334167,0.034869302064180374,0.04379239305853844,0.05809666961431503,0.08986163139343262,0.9840641021728516,0.6058983206748962,0.8145370483398438,0.03938240930438042,0.04861907288432121,0.059856969863176346,0.09092465043067932,0.9811244010925293,0.6190725564956665,0.8161751627922058,0.04563702270388603,0.04713360220193863,0.061951130628585815,0.0973249077796936
