feature_index,mean_clean_activation,mean_blur_activation,mean_blur_minus_clean,standardized_change,direction_consistency,mean_change_correct_correct,mean_change_correct_wrong,failure_group_difference,pearson_delta_margin,pearson_pvalue,pearson_qvalue,affine_scale,affine_intercept
23734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23736,9.711212041426678e-07,0.0,-9.7112115327036e-07,-0.001233700718285429,0.0002,0.0,-1.301770953432424e-05,-1.301770953432424e-05,0.03963172435760498,0.005066319368779659,0.16464770543202759,0.0,9.7112115327036e-07
23737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23739,0.0,2.365569679104552e-07,2.3655695713387104e-07,0.0023655695713387104,0.0002,3.4007612725872605e-07,0.0,-3.4007612725872605e-07,0.00351961562409997,0.8035033345222473,0.9988109640621736,0.0,0.0
23740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23743,0.0,9.124685915148988e-07,9.124685220740503e-07,0.009124685220740503,0.0002,1.3117718253852217e-06,0.0,-1.3117718253852217e-06,0.004784035496413708,0.7352151870727539,0.9988109640621736,0.0,0.0
23744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23749,3.5308015589811366e-07,0.0,-3.5308013934809424e-07,-0.0010101530125873853,0.0002,-5.075908120488748e-07,0.0,5.075908120488748e-07,-0.007850732654333115,0.5788927674293518,0.9988109640621736,0.0,3.5308016776980367e-07
