feature_index,mean_clean_activation,mean_blur_activation,mean_blur_minus_clean,standardized_change,direction_consistency,mean_change_correct_correct,mean_change_correct_wrong,failure_group_difference,pearson_delta_margin,pearson_pvalue,pearson_qvalue,affine_scale,affine_intercept
14024,12.958109413877304,15.322661905246985,2.3645541667938232,0.39821641766198684,0.8504,2.1439669132232666,3.1999151706695557,1.055948257446289,-0.15758951008319855,3.617633103762957e-29,1.5577528144803293e-25,0.5078422427177429,5.176614284515381
23037,11.335062366912961,13.385947424695587,2.050886392593384,0.4136236982608196,0.8742,1.9182544946670532,2.488178253173828,0.5699237585067749,-0.09251988679170609,5.580252579462375e-11,2.669840845240554e-08,0.5740695595741272,3.650597333908081
2339,11.370261428312958,13.17051684268231,1.8002564907073975,0.27365829165654804,0.797,1.594567894935608,2.5190157890319824,0.9244478940963745,-0.1455956995487213,4.28316958870406e-25,9.221664124479841e-22,0.5158439874649048,4.576329708099365
66,8.83302642975854,10.511490542421923,1.6784621477127075,0.3705570580444112,0.8606,1.5865062475204468,1.9881551265716553,0.4016488790512085,-0.08447384834289551,2.1986747977820187e-09,8.606812435681248e-07,0.47248151898384094,3.8665413856506348
5230,11.489691912973539,12.922740251913618,1.4330500364303589,0.23306187995278485,0.7558,1.2461683750152588,2.046088695526123,0.7999203205108643,-0.14436951279640198,1.0703790340616792e-24,1.5363507068898635e-21,0.47081872820854187,5.405424118041992
6966,13.80610711423874,15.33576189178283,1.5296547412872314,0.22611734003738668,0.7486,1.280091404914856,2.3117079734802246,1.0316165685653687,-0.13911211490631104,4.966088919822696e-23,5.345994722189132e-20,0.5051953792572021,6.05855131149292
17581,9.539281081824708,11.27513125582568,1.7358499765396118,0.3245150508603867,0.8492,1.6285125017166138,2.0095741748809814,0.3810616731643677,-0.0720267966389656,3.425064960538293e-07,5.899331888031156e-05,0.5373781323432922,3.4802722930908203
23603,10.723898870446067,11.67209192182889,0.9481937289237976,0.20145707084974354,0.7058,0.8450139164924622,1.3160302639007568,0.4710163474082947,-0.0980839803814888,3.6369817747738953e-12,2.610140587029399e-09,0.6013906002044678,3.7044126987457275
11406,11.048239658548747,12.119527136832103,1.0712867975234985,0.20572722414107947,0.7034,0.9412041306495667,1.5565022230148315,0.6152980923652649,-0.08829808980226517,3.993675945501707e-10,1.7196768621330348e-07,0.5575990676879883,4.290402889251709
21053,10.1652702117317,11.292143663030604,1.1268731355667114,0.2657435235625224,0.7732,1.0866262912750244,1.3643085956573486,0.2776823043823242,-0.05821508541703224,3.806916720350273e-05,0.0028263074823841852,0.5825622081756592,3.5868940353393555
12873,9.347409803892452,10.174618464566258,0.8272079825401306,0.207930209704883,0.7144,0.7614906430244446,1.0212675333023071,0.25977689027786255,-0.07795671373605728,3.4017471506331276e-08,1.1182396349714676e-05,0.5609487295150757,3.6399707794189453
10151,9.916376787162584,10.813134137259993,0.8967565298080444,0.1990269889806028,0.7108,0.7918190360069275,1.243830919265747,0.4520118832588196,-0.07855173945426941,2.672279997284477e-08,9.589031390255798e-06,0.5600261688232422,3.860738515853882
5878,10.37857903320933,11.379957109320491,1.001379132270813,0.22181067218316988,0.7338,0.9384402632713318,1.2241193056106567,0.28567904233932495,-0.060560762882232666,1.826150946726557e-05,0.0015726811953209107,0.5818440914154053,3.7572181224823
8904,13.59782964760647,14.84848277915761,1.2506506443023682,0.18934515782023537,0.716,1.1303895711898804,1.4694273471832275,0.33903777599334717,-0.06625434756278992,2.7471394332678756e-06,0.00033797663999004206,0.6259973645210266,4.3027191162109375
10752,10.07339228231954,10.848836320221986,0.775443434715271,0.17231070036175244,0.6732,0.6870974898338318,1.047014832496643,0.3599173426628113,-0.06955703347921371,8.51572451665561e-07,0.00012222903256239686,0.5308085680007935,4.314736843109131
23756,10.809749980238568,11.876612585848692,1.066860318183899,0.22347924897761998,0.7442,0.9949535131454468,1.3092732429504395,0.3143197298049927,-0.04710200056433678,0.0008633930119685829,0.02581784937178276,0.5955973863601685,3.736070156097412
3893,10.265433414821654,11.077919611578766,0.8124859929084778,0.18143269588179783,0.698,0.7679465413093567,0.9853690266609192,0.2174224853515625,-0.0604398138821125,1.8978445950779133e-05,0.0016023762404716656,0.5784270763397217,3.8576648235321045
17400,9.807029255760503,10.321753325966654,0.5147237181663513,0.12043960883260589,0.6206,0.42768949270248413,0.8936591148376465,0.46596962213516235,-0.09750425070524216,4.869263412615732e-12,2.99529260781762e-09,0.5714766979217529,3.9083874225616455
17814,20.811968663093783,21.708317970250683,0.8963491320610046,0.08571126971610955,0.6,0.6614425778388977,1.5917071104049683,0.9302645325660706,-0.11178307980298996,2.2426499591714005e-15,1.93137014483841e-12,0.5186399817466736,9.553166389465332
16938,10.185421072606703,10.974745621392916,0.7893252968788147,0.18176449220375934,0.6944,0.7234346270561218,0.9642388224601746,0.24080419540405273,-0.04458966478705406,0.0016119052888825536,0.04206584347835319,0.5633537173271179,4.0027570724487305
4889,8.906419759084976,9.484613281596294,0.5781940817832947,0.12394430699713224,0.6444,0.4694756269454956,0.8593380451202393,0.38986241817474365,-0.06556234508752823,3.487589538053726e-06,0.0003665967718162148,0.5518632531166077,3.6722099781036377
7166,10.629753919460644,11.1857883012053,0.5560343861579895,0.12144208910293194,0.6264,0.46761319041252136,0.7857510447502136,0.31813785433769226,-0.06727426499128342,1.9243555016146274e-06,0.0002589460871860183,0.5923749804496765,4.003572463989258
9489,10.569325958754924,11.08507193286026,0.5157456994056702,0.11396692167854172,0.6262,0.4237440228462219,0.8096181750297546,0.3858741521835327,-0.06520538032054901,3.940963779314188e-06,0.00040404261985064034,0.58708655834198,4.061429500579834
3763,10.684193791380741,11.317418479640752,0.6332237720489502,0.1316499446163707,0.6426,0.5611764192581177,0.8845775723457336,0.32340115308761597,-0.048065826296806335,0.000674156122840941,0.020884289675921524,0.6015070676803589,3.8766865730285645
10585,10.184476274410088,10.737339412949714,0.5528627634048462,0.11820966660936434,0.6378,0.49984675645828247,0.7729220986366272,0.2730753421783447,-0.04895106330513954,0.0005350410938262939,0.01820469075652558,0.6162026524543762,3.568099021911621
19674,10.140799774016156,10.550251501100576,0.40945202112197876,0.09393190895956312,0.6088,0.325082927942276,0.6389699578285217,0.3138870298862457,-0.05310031771659851,0.00017232485697604716,0.007346839941968901,0.593517541885376,3.879040479660034
3867,10.646837732749315,11.11332171429344,0.46648383140563965,0.10071134909843606,0.6104,0.4211450219154358,0.589775800704956,0.16863077878952026,-0.04893771559000015,0.0005369242280721664,0.01820469075652558,0.593753457069397,4.048264503479004
4705,10.439727815062026,10.894134288112811,0.45440614223480225,0.09885430372996631,0.613,0.39650624990463257,0.5765701532363892,0.1800639033317566,-0.043951742351055145,0.0018798676319420338,0.04818279775679998,0.5856190919876099,4.059914588928223
7331,10.289551149601584,10.66097979252489,0.371428906917572,0.08052573621097009,0.6002,0.2914752960205078,0.6150411367416382,0.32356584072113037,-0.05418359488248825,0.0001264781749341637,0.005614587848108339,0.5902411937713623,3.997001886367798
6553,9.805733222986053,10.187597584715949,0.38186410069465637,0.09064813476975535,0.6012,0.2858782112598419,0.651056706905365,0.36517849564552307,-0.04801163449883461,0.0006836670218035579,0.02102764425632943,0.5531958341598511,4.16999626159668
682,21.51694668808133,20.59288804685352,-0.9240591526031494,-0.06002372629107531,0.606,-0.7805417776107788,-1.3684566020965576,-0.5879148244857788,0.05442100390791893,0.00011810185969807208,0.005301563650543055,0.6430295705795288,8.275111198425293
14190,0.26576600408976786,0.3061466120530224,0.04038068279623985,0.03393582670965201,0.685,0.037607986479997635,0.0561346597969532,0.018526673316955566,-0.0474899597465992,0.0007819512975402176,0.023546029980476762,0.2422647923231125,0.19159746170043945
